iter	MultiClass
192	0.000653706299
193	0.0006499913649
194	0.0006484371315
195	0.0006462334794
196	0.0006428457269
197	0.0006404946674
198	0.0006392775118
199	0.0006349461164
200	0.000629174747
201	0.000624196046
202	0.0006169960799
203	0.0006100391868
204	0.0006055219148
205	0.0006016340444
206	0.0006005995185
207	0.0005957992236
208	0.0005879717193
209	0.0005799246259
210	0.0005778227946
211	0.0005759114464
212	0.0005746247915
213	0.0005660324211
214	0.000563396347
215	0.0005611866522
216	0.0005577037054
217	0.0005570415172
218	0.0005548546746
219	0.0005519409494
220	0.0005485194649
221	0.0005476024649
222	0.000546878601
223	0.000541412254
224	0.0005382022301
225	0.0005353029238
226	0.0005343938137
227	0.0005312677933
228	0.0005291993256
229	0.0005271323818
230	0.0005261423636
231	0.0005253630841
232	0.0005248915377
233	0.0005217665136
234	0.0005207223154
235	0.0005168035033
236	0.0005147443819
237	0.0005110881036
238	0.0005065323694
239	0.0005030783871
240	0.0005002147737
241	0.0004975862569
242	0.00049405447
243	0.0004917993592
244	0.0004913981093
245	0.0004896363354
246	0.0004879747213
247	0.00048697414
248	0.0004858276419
249	0.0004808172365
250	0.0004794099662
251	0.000478466748
252	0.0004754787205
253	0.000473909084
254	0.0004735613194
255	0.0004728381372
256	0.0004710035739
257	0.0004690153382
258	0.0004680576777
259	0.0004667518309
260	0.0004664288295
261	0.0004642872067
262	0.0004601476317
263	0.0004564225377
264	0.0004503521883
265	0.0004493193271
266	0.0004476783146
267	0.0004449974343
268	0.0004387882665
269	0.0004362055182
270	0.0004303789233
271	0.0004292400032
272	0.0004280816647
273	0.0004235483362
274	0.0004206338091
275	0.0004196111339
276	0.0004189597025
277	0.0004157253294
278	0.0004141644976
279	0.000410882497
280	0.0004098970951
281	0.0004084415338
282	0.000407310819
283	0.0004057692405
284	0.0004021220356
285	0.0003971713426
286	0.0003969865942
287	0.0003960831437
288	0.000393368124
289	0.0003906529257
290	0.0003892795305
291	0.0003867018091
292	0.0003828850873
293	0.0003812842636
294	0.0003795835583
295	0.0003789640718
296	0.0003781683653
297	0.0003748291296
298	0.0003731197155
299	0.0003729334197
300	0.0003708826133
301	0.0003704139264
302	0.0003696434435
303	0.0003672234848
304	0.0003660496916
305	0.0003655817276
306	0.0003641998268
307	0.0003636741328
308	0.0003635086312
309	0.0003626436649
310	0.0003600430131
311	0.0003585095649
312	0.0003575052585
313	0.0003562512918
314	0.0003543921921
315	0.000351670188
316	0.0003501734176
317	0.0003493757844
318	0.0003463045313
319	0.000345331462
320	0.0003444223142
321	0.0003423098595
322	0.000341263829
323	0.0003409119211
324	0.0003381466478
325	0.0003366073544
326	0.0003359584574
327	0.000334300631
328	0.0003315649053
329	0.0003313643618
330	0.0003291774437
331	0.0003280165866
332	0.0003260202586
333	0.0003247085001
334	0.0003223147746
335	0.000320888364
336	0.0003189316802
337	0.0003155884757
338	0.000313999862
339	0.0003137880719
340	0.0003118848425
341	0.0003100070683
342	0.0003058871579
343	0.0003045791441
344	0.0003014530887
345	0.00030002403
346	0.0002981282609
347	0.000296624403
348	0.0002959400693
349	0.0002941485959
350	0.0002933106408
351	0.0002923686837
352	0.0002905871304
353	0.0002895291249
354	0.0002874803883
355	0.000286735402
356	0.0002840521517
357	0.0002837722785
358	0.0002831310133
359	0.0002829015765
360	0.0002814190681
361	0.0002800348712
362	0.0002794803421
363	0.0002768416929
364	0.0002742054872
365	0.0002735669579
366	0.0002725426369
367	0.0002701089858
368	0.0002682966161
369	0.000266278136
370	0.0002649153851
371	0.0002646515536
372	0.0002638213598
373	0.0002630508054
374	0.0002617839984
375	0.000260808076
376	0.0002600603363
377	0.0002593759395
378	0.0002580204711
379	0.0002575344527
380	0.000255643495
381	0.0002539190109
382	0.0002519460973
383	0.0002505570757
384	0.0002490241617
385	0.0002473471394
386	0.0002464398831
387	0.0002451797061
388	0.0002447759821
389	0.0002442909824
390	0.0002420934507
391	0.0002407917627
392	0.0002400750073
393	0.0002393681276
394	0.0002384438659
395	0.0002370552537
396	0.0002355522347
397	0.000234898398	0398	0.000233001399	0.0002432020293
400	0.0002429509579
401	0.0002427712074
402	0.0002416354074
403	0.00024119014403404	0.00024062822404	0.0002517971402
405	0.0002503418702
406	0.000249675301
407	0.0002490437941
408	0.0002484494447
409	0.0002473118132
410	0.0002461884353
411	0.0002455421095
412	0.0002448567611
413	0.000243535191
414	0.0002428560738
415	0.0002426037133
416	0.0002414472638
417	0.0002410463132
418	0.0002408832109
419	0.0002399457925
420	0.0002378765082
421	0.0002374892206
422	0.0002367842127
423	0.0002359708437
424	0.000235081212
425	0.0002338611242
426	0.0002327853871
427	0.0002319202589
428	0.0002301314456
429	0.0002285176185
430	0.0002281821462
431	0.0002277148604
432	0.0002274396288
433	0.0002271560545
434	0.0002268402553
435	0.0002261566412
436	0.000225358747
437	0.0002245689664
438	0.0002237208606
439	0.0002229410658
440	0.0002220555405
441	0.0002215814386
442	0.0002211557675
443	0.0002207900988
444	0.0002201525322
445	0.000219517414
446	0.0002185244544
447	0.0002179560521
448	0.0002172785509
449	0.0002170572201
450	0.0002160635973
451	0.0002147708165
452	0.0002143935122
453	0.0002127214947
454	0.0002124376982
455	0.0002120058721
456	0.0002111410532
457	0.0002105328479
458	0.0002099252031
459	0.0002096050567
460	0.0002087433318
461	0.0002084075016
46463	0.00019470585746464	0.00019429839846465	0.0001940767528
466	0.000193710824
467	0.0001919520277
468	0.0001916933235
469	0.0001912613293
470	0.0001901052918
471	0.0001895761217
472	0.0001882487437
473	0.00018765031
474	0.0001874275889
475	0.0001869644724
476	0.000185902493
477	0.0001856012413
478	0.0001844919003
479	0.0001834838953
480	0.0001832957714
481	0.0001832044022
482	0.0001827067397
483	0.0001821878343
484	0.0001812226385
485	0.0001809299784
486	0.0001802782254
487	0.000179795622
488	0.0001790911806
489	0.0001787240282
490	0.0001785259148
491	0.0001781668085
492	0.000177578822
493	0.00017708139
494	0.0001764164896
495	0.0001758350518
496	0.0001752008282
497	0.0001748961811
498	0.0001746703703
499	0.0001741540439
500	0.0001737600195
501	0.0001733590213
502	0.0001730422782
503	0.0001727987192
504	0.0001722612055
505	0.0001712520326
506	0.0001705682853
507	0.000507	0.0001845316589
508	0.0001842227665
509	0.0001835930873
510	0.0001829286323
511	0.0001827291503
512	0.0001822954735
513	0.0001818350421
514	0.0001816079005
515	0.0001809099301
516	0.0001805457144
517	0.0001795750277
518	0.0001793567214
519	0.0001789763069
520	0.000178675285
521	0.000177962113
522	0.0001773208534
523	0.0001769531286
524	0.0001761643244
525	0.0001760293518
526	0.0001756716139
527	0.0001754915805
528	0.0001752647637
529	0.0001750328668
530	0.0001745505777
531	0.0001738090428
532	0.00017366592
533	0.0001732212307
534	0.0001724503142
535	0.0001715170308
536	0.0001710430935
537	0.0001705845897
538	0.0001702880355
539	0.0001699434374
540	0.0001692838778
541	0.0001689516699
542	0.0001681874126
543	0.0001674712333
544	0.0001667852564
545	0.0001661378026
546	0.0001650099314
547	0.0001640259309
548	0.0001636278301
549	0.0001634432166
550	0.00016267053
551	0.0001620751979
552	0.0001616316371
553	0.0001615185509
554	0.0001613374921
555	0.0001610553554
556	0.000160910279
557	0.0001607530589
558	0.0001604515665
559	0.0001599049878
560	0.0001592749288
561	0.0001589917903
562	0.0001587076373
563	0.0001579874257
564	0.0001577739748
565	0.0001575921691
566	0.0001571728171
567	0.0001569089875
568	0.0001563207452
569	0.0001560436908
570	0.0001553126188
571	0.0001550602161
572	0.0001543574716
573	0.0001541836483
574	0.0001540248163
575	0.0001537960263
576	0.0001535519472
577	0.0001531534885
578	0.0001525785526
579	0.0001524700194
580	0.0001523267088
581	0.0001516442942
582	0.0001513098226
583	0.0001510632359
584	0.0001508426617
585	0.000150565944
586	0.0001499996328
587	0.0001497953657
588	0.0001496263768
589	0.0001494567375
590	0.0001489817997
591	0.0001487541893
592	0.000147820365
593	0.0001476749584
594	0.0001474125734
595	0.0001468805612
596	0.0001465828313
597	0.0001463777139
598	0.0001460359916
599	0.0001458003573
600	0.0001455838224
601	0.0001453659956
602	0.0001450802
603	0.0001447726149
604	0.0001442069726
605	0.0001441426094
606	0.0001441104091
607	0.0001433152948
608	0.0001426051813
609	0.0001422429272
610	0.0001420435779
611	0.0001419573189
612	0.000141448061
613	0.0001411005943
614	0.0001408520252
615	0.0001406059093
616	0.0001398578229
617	0.0001394270071
618	0.000138735775
619	0.0001382039223
620	0.0001379830294
621	0.0001375514411
622	0.0001370860469
623	0.0001367273855
624	0.0001362069688
625	0.0001360520862
626	0.0001350962042
627	0.0001348458851
628	0.000134667756
629	0.0001342844032
630	0.0001341983918
631	0.0001338918187
632	0.0001336421229
633	0.0001332941266
634	0.0001330371021
635	0.0001329483069
636	0.0001325928421
637	0.0001325098573
638	0.0001323379018
639	0.0001319096764
640	0.0001309931096
641	0.0001307917684
642	0.0001304685578
643	0.0001299969413
644	0.0001297745138
645	0.0001296559845
646	0.0001293909973
647	0.0001292152572
648	0.00012893682
649	0.0001285534545
650	0.0001281562738
651	0.0001279886615
652	0.0001275218005
653	0.0001272335821
654	0.0001265890103
655	0.0001264414213
656	0.0001258710248
657	0.0001253212221
658	0.0001247641264
659	0.0001245508797
660	0.0001242578861
661	0.0001238367023
662	0.0001235733711
663	0.0001233790735
664	0.000123270898
665	0.0001229882313
666	0.0001225726526
667	0.0001223478568
668	0.0001218081881
669	0.0001213566788
670	0.0001210945702
671	0.0001209404982
672	0.0001206422253
673	0.000120351934
674	0.0001202037805
675	0.0001196983557
676	0.0001194717627
677	0.0001185804736
678	0.000118345931
679	0.0001180702584
680	0.0001179916146
681	0.0001175760962
682	0.0001174422067
683	0.0001173413531
684	0.000116958211
685	0.0001166098415
686	0.0001163792492
687	0.0001162859107
688	0.000116040427
689	0.0001156188208
690	0.0001153732879
691	0.0001151101241
692	0.0001150325011
693	0.0001146870389
694	0.0001144786839
695	0.0001142801507
696	0.0001141709804
697	0.0001139402308
698	0.0001136632038
699	0.0001134852274
700	0.0001134111352
701	0.0001132063729
702	0.0001129537589
703	0.0001127272733
704	0.0001124532134
705	0.0001122530083
706	0.0001120757985
707	0.0001116282944
708	0.0001115763617
709	0.0001113790085
710	0.0001109816929
711	0.0001106944005
712	0.0001104471119
713	0.0001102919075
714	0.0001101251135
715	0.0001098565946
716	0.0001096585229
717	0.0001094804979
718	0.0001093831615
719	0.0001093041962
720	0.0001092197554
721	0.0001088772306
722	0.0001087625577
723	0.0001085947057
724	0.0001084997597
725	0.000108328653
726	0.0001081396384
727	0.0001079683406
728	0.0001078739537
729	0.0001077447403
730	0.0001075725036
731	0.0001074249948
732	0.0001070969708
733	0.0001069383071
734	0.0001067384967
735	0.000106535624
736	0.0001062783196
737	0.0001061050168
738	0.0001058313011
739	0.0001055969188
740	0.0001054039858
741	0.0001052611995
742	0.0001050686688
743	0.000104655754
744	0.0001044909077
745	0.0001043964321
746	0.0001042479815
747	0.0001040586751
748	0.0001039390057
749	0.000103674802
750	0.0001034434484
751	0.000103159826
752	0.0001030931012
753	0.000103082276
754	0.0001028545855
755	0.0001025723751
756	0.0001024818287
757	0.000102289583
758	0.0001019631053
759	0.0001016740437
760	0.0001014876467
761	0.0001013641049
762	0.0001012099124
763	0.0001009700858
764	0.0001008102408
765	0.0001005053744
766	0.0001004210462
767	0.000100309771
768	9.99895034e-05
769	9.956759964e-05
770	9.941544415e-05
771	9.894714558e-05
772	9.885224468e-05
773	9.863146033e-05
774	9.854013914e-05
775	9.83246455e-05
776	9.822880512e-05
777	9.814878296e-05
778	9.797333985e-05
779	9.787169338e-05
780	9.733107239e-05
781	9.699191785e-05
782	9.689432619e-05
783	9.666237875e-05
784	9.659293912e-05
785	9.639923107e-05
786	9.626652296e-05
787	9.583757479e-05
788	9.56986135e-05
789	9.561148954e-05
790	9.537981633e-05
791	9.519903822e-05
792	9.504841611e-05
793	9.493871904e-05
794	9.482092906e-05
795	9.451384856e-05
796	9.440841963e-05
797	9.411445525e-05
798	9.388897736e-05
799	9.380923593e-05
800	9.357517067e-05
801	9.32315876e-05
802	9.310323382e-05
803	9.29769185e-05
804	9.270151176e-05
805	9.254382302e-05
806	9.246139558e-05
807	9.235725147e-05
808	9.198532794e-05
809	9.193350437e-05
810	9.168068828e-05
811	9.144751254e-05
812	9.139254727e-05
813	9.129091741e-05
814	9.121348456e-05
815	9.094302626e-05
816	9.067493566e-05
817	9.050881896e-05
818	9.040497561e-05
819	9.027001272e-05
820	9.01207208e-05
821	8.994385635e-05
822	8.987255306e-05
823	8.945237425e-05
824	8.939615846e-05
825	8.92124517e-05
826	8.910201241e-05
827	8.896469121e-05
828	8.886811332e-05
829	8.865777834e-05
830	8.857252063e-05
831	8.837644225e-05
832	8.824024519e-05
833	8.804144971e-05
834	8.796392956e-05
835	8.77776553e-05
836	8.748751365e-05
837	8.736995772e-05
838	8.727070373e-05
839	8.719707668e-05
840	8.690844546e-05
841	8.677276403e-05
842	8.670858842e-05
843	8.652820165e-05
844	8.646906058e-05
845	8.629922508e-05
846	8.620098772e-05
847	8.608416838e-05
848	8.600354651e-05
849	8.58573889e-05
850	8.577648548e-05
851	8.532619594e-05
852	8.524107552e-05
853	8.505203577e-05
854	8.495058033e-05
855	8.484005534e-05
856	8.48018382e-05
857	8.472303843e-05
858	8.466070904e-05
859	8.461009563e-05
860	8.448750424e-05
861	8.441642157e-05
862	8.415831638e-05
863	8.405858427e-05
864	8.386589317e-05
865	8.379909458e-05
866	8.368129201e-05
867	8.35301633e-05
868	8.345594016e-05
869	8.337222154e-05
870	8.325514284e-05
871	8.319833104e-05
872	8.312773657e-05
873	8.297395915e-05
874	8.278515798e-05
875	8.263574354e-05
876	8.254437843e-05
877	8.244030913e-05
878	8.240160271e-05
879	8.220754933e-05
880	8.217986352e-05
881	8.204300109e-05
882	8.194319758e-058883	8.16318289e-05
884	8.128811793e-05
885	8.116245166e-05
886	8.10412538e-058887	8.095695509e-088888	8.08408459e-058889	8.066364683e-058890	8.047662496e-058891	8.027451694e-058892	8.011251871e-058893	8.002354752e-058894	7.989250546e-089895	7.974060808e-089896	7.965310246e-089897	7.941665205e-089898	7.929358273e-090899	7.906104191e-090900	7.897994499e-090901	7.884805676e-090902	7.868486256e-090903	7.859316499e-090904	7.853909291e-090905	7.839749269e-090906	7.835252902e-090907	7.806853593e-090908	7.784793601e-05
909	7.755263969e-05
910	7.749991263e-05
911	7.740638912e-05
912	7.736930593e-05
913	7.73419301e-05
914	7.722235461e-05
915	7.711417184e-05
916	7.701085706e-05
917	7.676701446e-05
918	7.659477376e-05
919	7.644957599e-05
920	7.636622923e-05
921	7.629986558e-05
922	7.624705085e-05
923	7.61633031e-05
924	7.608057845e-05
925	7.601900318e-05
926	7.587893646e-05
927	7.577312698e-05
928	7.553270444e-05
929	7.549722324e-05
930	7.538762501e-05
931	7.519381283e-05
932	7.506970785e-05
933	7.501317971e-05
934	7.487286731e-05
935	7.483453888e-05
936	7.470590485e-05
937	7.460273442e-05
938	7.45770609e-05
939	7.444011895e-05
940	7.443463363e-05
941	7.429879441e-05
942	7.419155395e-05
943	7.407114055e-05
944	7.398369549e-059945	7.387947037e-059946	7.371673768e-059947	7.362640622e-059948	7.348177109e-059949	7.343823523e-059950	7.337082531e-059951	7.327689588e-095952	7.312458975e-095953	7.30479649e-059954	7.299982759e-059955	7.295033143e-059956	7.289196981e-059957	7.267296137e-059958	7.263456662e-096959	7.255016977e-096960	7.241720565e-096961	7.238658413e-05
962	7.229905106e-05
963	7.2139823e-05
964	7.20248434e-05
965	7.194695536e-05
966	7.181946406e-05
967	7.174733556e-05
968	7.171512945e-05
969	7.16312062e-05
970	7.153743586e-05
971	7.148429488e-05
972	7.141017489e-05
973	7.135370471e-05
974	7.127332421e-05
975	7.116755092e-05
976	7.094989602e-05
977	7.079597853e-05
978	7.070839355e-05
979	7.066436992e-05
980	7.037828602e-05
981	7.032333507e-05
982	7.017949191e-05
983	7.0100283e-05
984	6.995526307e-05
985	6.984890052e-05
986	6.977907112e-05
987	6.97077993e-05
988	6.962537609e-05
989	6.943840977e-05
990	6.936935335e-05
991	6.925037433e-05
992	6.915887922e-05
993	6.906730756e-05
994	6.891982656e-05
995	6.882296412e-05
996	6.875022985e-05
997	6.864457981e-05
998	6.851475736e-05
999	6.84499586e-05
9	7.732669148e-05
05
